epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
156,624,0.104093865,0.10396054,nan,0.103963606,nan,0.0001246789,7.3352334e-05,5.1326573e-05,8.646596e-06,25.836897,0.003597204,1.0,1.0,0.10318776,0.10307911,nan,0.10309007,nan,9.9994446e-05,6.991035e-05,3.00841e-05,8.655059e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
157,628,0.10410464,0.10397268,nan,0.10396996,nan,0.00012329282,7.524446e-05,4.8048354e-05,8.659914e-06,25.754833,0.003597204,1.0,1.0,0.103238404,0.103126824,nan,0.1031158,nan,0.00010291049,7.191811e-05,3.0992374e-05,8.670768e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
158,632,0.1040717,0.10393523,nan,0.10394565,nan,0.00012780103,7.763197e-05,5.0169067e-05,8.67507e-06,26.926094,0.003597204,1.0,1.0,0.103212334,0.10310199,nan,0.10310613,nan,0.00010165397,7.1967894e-05,2.9686076e-05,8.685132e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
159,636,0.10407625,0.103944935,nan,0.10394515,nan,0.00012263846,7.557028e-05,4.7068184e-05,8.689379e-06,35.402184,0.003597204,1.0,1.0,0.10325311,0.103145406,nan,0.10313363,nan,9.901408e-05,6.844862e-05,3.0565458e-05,8.697076e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
160,640,0.10406224,0.10393398,nan,0.103937335,nan,0.00011956633,7.030573e-05,4.9260594e-05,8.700302e-06,22.813122,0.003597204,1.0,1.0,0.103186846,0.103081405,nan,0.103097074,nan,9.6732576e-05,6.69902e-05,2.9742372e-05,8.708634e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
161,644,0.1040533,0.10392293,nan,0.103927255,nan,0.0001216629,7.43205e-05,4.7342397e-05,8.713259e-06,27.908442,0.003597204,1.0,1.0,0.103217855,0.10310637,nan,0.103103586,nan,0.00010276837,7.267533e-05,3.0093039e-05,8.72058e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
162,648,0.10406964,0.10394157,nan,0.103937276,nan,0.00011934827,7.326234e-05,4.6085923e-05,8.724028e-06,26.949192,0.003597204,1.0,1.0,0.10326013,0.10315695,nan,0.103140935,nan,9.4449206e-05,6.651231e-05,2.7936894e-05,8.731734e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
163,652,0.10409404,0.10396837,nan,0.10395904,nan,0.00011694169,7.165316e-05,4.528853e-05,8.734787e-06,33.228943,0.003597204,1.0,1.0,0.10322348,0.10311634,nan,0.10312372,nan,9.839347e-05,6.8058085e-05,3.0335386e-05,8.743278e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
164,656,0.10403364,0.10390279,nan,0.10391966,nan,0.00012211034,7.5146265e-05,4.696408e-05,8.747031e-06,32.249557,0.003597204,1.0,1.0,0.103182435,0.10307454,nan,0.103089295,nan,9.913788e-05,6.8357724e-05,3.0780153e-05,8.752583e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
165,660,0.10403675,0.10390569,nan,0.10390988,nan,0.00012229288,7.234641e-05,4.9946477e-05,8.75705e-06,30.61705,0.003597204,1.0,1.0,0.103260614,0.1031527,nan,0.10313368,nan,9.915223e-05,6.711145e-05,3.2040785e-05,8.76434e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
166,664,0.10405033,0.10391864,nan,0.10391601,nan,0.00012291671,7.302107e-05,4.9895643e-05,8.768229e-06,31.115068,0.003597204,1.0,1.0,0.1031876,0.10308393,nan,0.103098854,nan,9.488964e-05,6.357603e-05,3.131361e-05,8.7780745e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
167,668,0.10404598,0.103917435,nan,0.10391701,nan,0.00011976864,7.1164264e-05,4.860438e-05,8.781437e-06,34.153732,0.003597204,1.0,1.0,0.10325363,0.10314936,nan,0.10313421,nan,9.547819e-05,6.581295e-05,2.9665243e-05,8.788957e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
168,672,0.10402585,0.10390186,nan,0.10390641,nan,0.000115187104,6.841961e-05,4.6767487e-05,8.793253e-06,31.606579,0.003597204,1.0,1.0,0.10324453,0.103140354,nan,0.10313851,nan,9.5378186e-05,6.277115e-05,3.2607033e-05,8.801341e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
169,676,0.10401303,0.103884555,nan,0.10389111,nan,0.00011967793,7.12476e-05,4.843032e-05,8.805206e-06,25.870937,0.003597204,1.0,1.0,0.103144124,0.10304248,nan,0.10307129,nan,9.283042e-05,6.247733e-05,3.035309e-05,8.812567e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
170,680,0.10400163,0.10387616,nan,0.103880644,nan,0.000116658644,6.901886e-05,4.7639784e-05,8.817125e-06,30.723562,0.003597204,1.0,1.0,0.103147365,0.10304161,nan,0.103050515,nan,9.6931326e-05,6.774393e-05,2.9187395e-05,8.824199e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
171,684,0.103978306,0.10384991,nan,0.10385913,nan,0.00011956485,7.146323e-05,4.8101618e-05,8.83008e-06,21.922438,0.003597204,1.0,1.0,0.103111535,0.103007115,nan,0.10302013,nan,9.558193e-05,6.618586e-05,2.9396066e-05,8.837605e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
172,688,0.10393748,0.10381223,nan,0.1038263,nan,0.00011640695,6.7433335e-05,4.8973623e-05,8.840353e-06,22.704966,0.003597204,1.0,1.0,0.10315116,0.10304874,nan,0.10304016,nan,9.357066e-05,5.9991602e-05,3.357906e-05,8.846447e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
173,692,0.103974104,0.10384724,nan,0.10384096,nan,0.000118007556,6.915419e-05,4.8853362e-05,8.851957e-06,26.97459,0.003597204,1.0,1.0,0.10323353,0.10312903,nan,0.10310237,nan,9.5644435e-05,6.743588e-05,2.8208551e-05,8.861898e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
174,696,0.103982724,0.10385707,nan,0.103852235,nan,0.00011679204,6.8611174e-05,4.818086e-05,8.866544e-06,34.096455,0.003597204,1.0,1.0,0.10312425,0.10302068,nan,0.10304519,nan,9.469694e-05,6.225698e-05,3.243996e-05,8.874909e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
175,700,0.10396012,0.10383255,nan,0.10383846,nan,0.00011868534,6.81671e-05,5.0518247e-05,8.880192e-06,37.401993,0.003597204,1.0,1.0,0.103136696,0.10303365,nan,0.10303711,nan,9.415959e-05,6.5338056e-05,2.882154e-05,8.889589e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
176,704,0.103949584,0.10382505,nan,0.10382907,nan,0.00011565033,6.794187e-05,4.770846e-05,8.893039e-06,30.875347,0.003597204,1.0,1.0,0.103172034,0.10307329,nan,0.103062436,nan,8.9845336e-05,6.227387e-05,2.7571461e-05,8.899334e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
177,708,0.103979245,0.10385426,nan,0.10384671,nan,0.000116084964,6.857804e-05,4.750692e-05,8.903546e-06,37.884598,0.003597204,1.0,1.0,0.103098184,0.10299387,nan,0.10301444,nan,9.5405514e-05,6.118347e-05,3.4222045e-05,8.911382e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
178,712,0.10397044,0.103844024,nan,0.10384483,nan,0.00011749975,6.985037e-05,4.7649384e-05,8.913302e-06,32.461037,0.003597204,1.0,1.0,0.103093944,0.102988064,nan,0.10299598,nan,9.696188e-05,6.9365255e-05,2.7596625e-05,8.921878e-06,False,0.0,0.49999567556219604,5.0,80,1,80,True,4,0.1,10.0,40,162,0.12425621222411178,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_large_train_",False,False,2.3495694686925266e-06,8.53022355419558e-06,80,0,0.0,0.00012429762435454703,0.001829046671530472,0.0,80,0.005,0,True,10000.0,1.0,0.0035972040981416993,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_large_long/tuneLFADS_10_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.48356,TRAIN.KL.CO_WEIGHT=1.8259e-05,TRAIN.KL.IC_WEIGHT=1.2639e-05,TRAIN.L2.CON_2021-08-05_23-06-25glcbc0ck/model_dir",True,True,5000,True,True,False
