epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2
460,460,0.073214084,0.06505867,nan,0.064935654,nan,0.00815441,0.008132289,2.2121058e-05,1.0067013e-06,0.05127871,0.01,1.0,1.0,0.07313739,0.06495867,nan,0.065021574,nan,0.008177712,0.008155842,2.1869697e-05,1.006745e-06
461,461,0.072855644,0.06464769,nan,0.06473408,nan,0.008206947,0.008185122,2.182491e-05,1.006745e-06,0.044102326,0.01,1.0,1.0,0.073169105,0.064847805,nan,0.06489994,nan,0.008320296,0.008297644,2.265224e-05,1.0068579e-06
462,462,0.07315113,0.06490362,nan,0.06485276,nan,0.008246504,0.008224627,2.1877151e-05,1.0068579e-06,0.042101108,0.01,1.0,1.0,0.07323619,0.06481874,nan,0.064843096,nan,0.008416441,0.008394704,2.17372e-05,1.0067944e-06
463,463,0.072720625,0.06437219,nan,0.06451636,nan,0.008347429,0.008325981,2.1448142e-05,1.0067944e-06,0.04736952,0.01,1.0,1.0,0.073101275,0.06475075,nan,0.064778455,nan,0.008349518,0.008327478,2.204063e-05,1.006965e-06
464,464,0.073353685,0.065021016,nan,0.06486962,nan,0.008331665,0.008309821,2.1844213e-05,1.006965e-06,0.03776936,0.01,1.0,1.0,0.07298501,0.06491365,nan,0.06487309,nan,0.008070348,0.008048377,2.1971291e-05,1.0070149e-06
465,465,0.07262526,0.06462262,nan,0.06469672,nan,0.008001633,0.0079801185,2.1514104e-05,1.0070149e-06,0.014873208,0.01,1.0,1.0,0.073081665,0.06496532,nan,0.06493765,nan,0.008115334,0.00809376,2.1573942e-05,1.0070701e-06
466,466,0.07351656,0.06538224,nan,0.065176584,nan,0.008133311,0.008112372,2.0939091e-05,1.0070701e-06,0.037303235,0.01,1.0,1.0,0.07328075,0.06476221,nan,0.06481484,nan,0.008517536,0.0084953625,2.2173617e-05,1.0072824e-06
467,467,0.072963946,0.06443296,nan,0.06465604,nan,0.008529986,0.008509026,2.096059e-05,1.0072824e-06,0.05967961,0.01,1.0,1.0,0.07320684,0.06475671,nan,0.06477415,nan,0.008449132,0.008426865,2.2267082e-05,1.0072157e-06
468,468,0.07313857,0.064625956,nan,0.06463498,nan,0.00851161,0.008489773,2.1837663e-05,1.0072157e-06,0.065558024,0.01,1.0,1.0,0.07342853,0.06526159,nan,0.065115355,nan,0.008165932,0.008142826,2.3105862e-05,1.0073898e-06
469,469,0.07400401,0.06581978,nan,0.06546434,nan,0.008183227,0.008161087,2.2140424e-05,1.0073898e-06,0.066557184,0.01,1.0,1.0,0.073410705,0.06510067,nan,0.06510507,nan,0.008309027,0.008286285,2.2741659e-05,1.0073433e-06
470,470,0.07308945,0.06486114,nan,0.0650421,nan,0.008227303,0.008205845,2.1457436e-05,1.0073433e-06,0.068822704,0.01,1.0,1.0,0.07347985,0.06548857,nan,0.06537352,nan,0.007990281,0.00796392,2.6360896e-05,1.0074249e-06
471,471,0.07356572,0.06552604,nan,0.06538086,nan,0.0080386745,0.008012957,2.5717181e-05,1.0074249e-06,0.063825384,0.01,1.0,1.0,0.072951205,0.06483232,nan,0.06499468,nan,0.008117877,0.008095311,2.2566071e-05,1.007324e-06
472,472,0.073087096,0.0649113,nan,0.06505217,nan,0.008174794,0.008153034,2.1759099e-05,1.007324e-06,0.037979603,0.01,1.0,1.0,0.07283944,0.064729735,nan,0.06480922,nan,0.008108701,0.008086319,2.2381544e-05,1.0073064e-06
473,473,0.072746225,0.06460408,nan,0.064738505,nan,0.008141138,0.008119172,2.1965081e-05,1.0073064e-06,0.03555575,0.01,1.0,1.0,0.07326172,0.065083995,nan,0.06500156,nan,0.0081767235,0.008152307,2.4416597e-05,1.0074813e-06
474,474,0.073258445,0.06503428,nan,0.06494555,nan,0.008223165,0.008199134,2.4031182e-05,1.0074813e-06,0.0603111,0.01,1.0,1.0,0.07316244,0.06474452,nan,0.06482163,nan,0.0084169125,0.008394576,2.2336613e-05,1.0074282e-06
475,475,0.07317437,0.06475212,nan,0.06481015,nan,0.008421247,0.008399831,2.1415935e-05,1.0074282e-06,0.059185494,0.01,1.0,1.0,0.0728917,0.06462642,nan,0.06468498,nan,0.008264272,0.00824179,2.2481161e-05,1.0075634e-06
476,476,0.07336053,0.06499463,nan,0.06493929,nan,0.00836489,0.008342583,2.2306594e-05,1.0075634e-06,0.033229403,0.01,1.0,1.0,0.07263789,0.06440373,nan,0.064488105,nan,0.008233161,0.008210563,2.2597467e-05,1.0076649e-06
477,477,0.07283934,0.06457738,nan,0.064685956,nan,0.008260961,0.008238907,2.2053995e-05,1.0076649e-06,0.025285859,0.01,1.0,1.0,0.07298578,0.06473179,nan,0.06465869,nan,0.008252983,0.00822894,2.404257e-05,1.0076697e-06
478,478,0.07345422,0.065090224,nan,0.06496894,nan,0.008362995,0.008339848,2.3147382e-05,1.0076697e-06,0.051964547,0.01,1.0,1.0,0.072922096,0.06476855,nan,0.06473559,nan,0.008152538,0.008129051,2.3487064e-05,1.0078741e-06
479,479,0.07237146,0.06422763,nan,0.064450026,nan,0.008142823,0.008120979,2.1843827e-05,1.0078741e-06,0.045963854,0.01,1.0,1.0,0.072532006,0.06425752,nan,0.06440094,nan,0.008273485,0.0082494365,2.4048739e-05,1.0079063e-06
480,480,0.07283207,0.064473346,nan,0.06446635,nan,0.008357717,0.008333554,2.4162944e-05,1.0079063e-06,0.020485543,0.01,1.0,1.0,0.07266158,0.064208224,nan,0.06426604,nan,0.00845235,0.008427716,2.4634597e-05,1.00803e-06
481,481,0.0724234,0.06393062,nan,0.06409134,nan,0.008491769,0.0084681865,2.3582874e-05,1.00803e-06,0.023905499,0.01,1.0,1.0,0.072630376,0.06425855,nan,0.064260796,nan,0.008370814,0.00834612,2.4694198e-05,1.0081493e-06
482,482,0.07215944,0.06378385,nan,0.06387609,nan,0.008374586,0.008350712,2.3873778e-05,1.0081493e-06,0.030370425,0.01,1.0,1.0,0.07245404,0.064024076,nan,0.064095095,nan,0.008428962,0.008404918,2.4044297e-05,1.0081883e-06
483,483,0.071886994,0.0634813,nan,0.063599735,nan,0.008404685,0.008381789,2.2896707e-05,1.0081883e-06,0.024444588,0.01,1.0,1.0,0.07249295,0.06413535,nan,0.06412327,nan,0.008356596,0.008332726,2.3871056e-05,1.0082654e-06
484,484,0.07215011,0.06374655,nan,0.06370251,nan,0.008402558,0.008379496,2.3062548e-05,1.0082654e-06,0.01967534,0.01,1.0,1.0,0.07250553,0.06414504,nan,0.06413851,nan,0.008359482,0.008334705,2.4776644e-05,1.0083836e-06
485,485,0.07285338,0.06447307,nan,0.0642419,nan,0.008379306,0.008355783,2.3522241e-05,1.0083836e-06,0.019807287,0.01,1.0,1.0,0.072483726,0.064068764,nan,0.064089686,nan,0.008413956,0.008389432,2.452324e-05,1.0084507e-06
486,486,0.072607145,0.06414861,nan,0.0641766,nan,0.008457523,0.008434254,2.3268709e-05,1.0084507e-06,0.02591939,0.01,1.0,1.0,0.072540596,0.06417872,nan,0.06415201,nan,0.008360873,0.008336077,2.4795176e-05,1.0085162e-06
487,487,0.07297675,0.06456723,nan,0.06445004,nan,0.008408515,0.008385143,2.33713e-05,1.0085162e-06,0.038766306,0.01,1.0,1.0,0.07293331,0.06447724,nan,0.06437967,nan,0.008455061,0.008429378,2.5682628e-05,1.008696e-06
488,488,0.072914444,0.06444141,nan,0.064444,nan,0.008472027,0.008447625,2.4402267e-05,1.008696e-06,0.06475491,0.01,1.0,1.0,0.073634595,0.06525854,nan,0.06499488,nan,0.008375046,0.008349214,2.5831843e-05,1.0086154e-06
489,489,0.07395473,0.06557362,nan,0.065234736,nan,0.008380107,0.008355335,2.4771114e-05,1.0086154e-06,0.109786585,0.01,1.0,1.0,0.0756957,0.06715954,nan,0.06651014,nan,0.008535157,0.008509498,2.5658985e-05,1.0089552e-06
490,490,0.07506429,0.066478275,nan,0.06610522,nan,0.008585004,0.00856047,2.4533852e-05,1.0089552e-06,0.15394104,0.01,1.0,1.0,0.075440474,0.06671507,nan,0.066653594,nan,0.008724396,0.008698661,2.5734947e-05,1.0086923e-06
491,491,0.07592634,0.067183994,nan,0.06686036,nan,0.00874134,0.008716489,2.485026e-05,1.0086923e-06,0.13651289,0.01,1.0,1.0,0.0734335,0.06506227,nan,0.065539666,nan,0.00837023,0.008343828,2.6402e-05,1.008852e-06
492,492,0.07310454,0.064703524,nan,0.06535058,nan,0.00840001,0.008374388,2.5621945e-05,1.008852e-06,0.04480236,0.01,1.0,1.0,0.07468913,0.06655152,nan,0.06624796,nan,0.008136601,0.008111266,2.5334826e-05,1.0090877e-06
493,493,0.074898414,0.06671102,nan,0.06630289,nan,0.008186386,0.008161802,2.4584408e-05,1.0090877e-06,0.09768124,0.01,1.0,1.0,0.07327917,0.06514023,nan,0.06547255,nan,0.00813793,0.008111756,2.6174335e-05,1.0090405e-06
494,494,0.072953664,0.064778805,nan,0.06523603,nan,0.008173855,0.008148172,2.5683226e-05,1.0090405e-06,0.047006592,0.01,1.0,1.0,0.07378586,0.06527331,nan,0.06533308,nan,0.008511546,0.008485304,2.6242291e-05,1.0092172e-06
495,495,0.07359976,0.06504861,nan,0.06510484,nan,0.008550146,0.008524466,2.5679552e-05,1.0092172e-06,0.056528386,0.01,1.0,1.0,0.07307679,0.064230315,nan,0.06456114,nan,0.0088454615,0.008817308,2.8153849e-05,1.0096502e-06
496,496,0.073274404,0.064401075,nan,0.0646122,nan,0.008872314,0.0088454075,2.6906897e-05,1.0096502e-06,0.029575381,0.01,1.0,1.0,0.07370474,0.06505607,nan,0.064907596,nan,0.008647658,0.008620234,2.7423323e-05,1.0101126e-06
497,497,0.0733937,0.06474873,nan,0.06470777,nan,0.008643965,0.008617956,2.600867e-05,1.0101126e-06,0.060361117,0.01,1.0,1.0,0.073075324,0.06453951,nan,0.06464993,nan,0.008534804,0.008505533,2.9270315e-05,1.0103206e-06
498,498,0.07291291,0.06429819,nan,0.064421065,nan,0.008613707,0.008584902,2.880447e-05,1.0103206e-06,0.043538503,0.01,1.0,1.0,0.07327614,0.06479139,nan,0.06474895,nan,0.008483738,0.008455079,2.8658698e-05,1.0104401e-06
499,499,0.07364798,0.06509811,nan,0.064895,nan,0.008548861,0.008521123,2.7738302e-05,1.0104401e-06,0.052156523,0.01,1.0,1.0,0.07299705,0.06416773,nan,0.0643421,nan,0.008828307,0.008798977,2.932924e-05,1.0106494e-06
500,500,0.072936654,0.06402634,nan,0.06428694,nan,0.008909301,0.008880802,2.8498933e-05,1.0106494e-06,0.043670643,0.01,1.0,1.0,0.073154494,0.06475145,nan,0.064628646,nan,0.008402026,0.008370954,3.107224e-05,1.0109707e-06
501,501,0.07331067,0.064900436,nan,0.064716384,nan,0.008409223,0.008379539,2.9684383e-05,1.0109707e-06,0.050963465,0.01,1.0,1.0,0.072983235,0.0646628,nan,0.064652555,nan,0.00831942,0.008290165,2.9254963e-05,1.01102e-06
502,502,0.073008664,0.064650565,nan,0.06467031,nan,0.008357085,0.008329076,2.8009108e-05,1.01102e-06,0.044354163,0.01,1.0,1.0,0.07298839,0.064371854,nan,0.06445606,nan,0.008615524,0.0085870065,2.8516919e-05,1.0110963e-06
503,503,0.07241031,0.06375567,nan,0.06403006,nan,0.008653626,0.0086263055,2.7320515e-05,1.0110963e-06,0.044377774,0.01,1.0,1.0,0.07302535,0.06383801,nan,0.06402343,nan,0.009186328,0.00915724,2.908798e-05,1.0112223e-06
504,504,0.07370223,0.064447865,nan,0.064322524,nan,0.009253352,0.009224432,2.8920078e-05,1.0112223e-06,0.046442907,0.01,1.0,1.0,0.07297234,0.06422135,nan,0.06416197,nan,0.008749977,0.008720682,2.9294732e-05,1.0114704e-06
505,505,0.07300946,0.06430285,nan,0.06430875,nan,0.008705597,0.008677647,2.795023e-05,1.0114704e-06,0.049999896,0.01,1.0,1.0,0.07298106,0.06457664,nan,0.06445224,nan,0.008403409,0.008374741,2.8668173e-05,1.0115731e-06
506,506,0.07321106,0.06469079,nan,0.06457618,nan,0.008519255,0.008492014,2.723994e-05,1.0115731e-06,0.06705268,0.01,1.0,1.0,0.073230304,0.06487974,nan,0.06475149,nan,0.008349551,0.008319855,2.9696595e-05,1.0117855e-06
507,507,0.07267964,0.06433711,nan,0.06440883,nan,0.008341512,0.008312855,2.8656737e-05,1.0117855e-06,0.06405745,0.01,1.0,1.0,0.072850026,0.064056754,nan,0.06426518,nan,0.008792261,0.008761222,3.103913e-05,1.0119176e-06
508,508,0.073248,0.06442029,nan,0.064416856,nan,0.008826693,0.008796664,3.0028648e-05,1.0119176e-06,0.046718474,0.01,1.0,1.0,0.07250122,0.064040124,nan,0.06410764,nan,0.008460082,0.00843054,2.9542765e-05,1.0120382e-06
509,509,0.07204595,0.06358813,nan,0.063836746,nan,0.008456809,0.008428174,2.863552e-05,1.0120382e-06,0.016395548,0.01,1.0,1.0,0.07252958,0.06427294,nan,0.06422335,nan,0.008255622,0.008224323,3.1299045e-05,1.0122076e-06
510,510,0.07241805,0.06408914,nan,0.06401342,nan,0.00832789,0.008298577,2.931382e-05,1.0122076e-06,0.025854362,0.01,1.0,1.0,0.07264788,0.06410387,nan,0.06413972,nan,0.008542989,0.008514785,2.8204224e-05,1.0124301e-06
511,511,0.072425105,0.06387676,nan,0.06391776,nan,0.008547328,0.008520195,2.713271e-05,1.0124301e-06,0.041344643,0.01,1.0,1.0,0.072637476,0.06400409,nan,0.06404478,nan,0.008632367,0.008603959,2.8407223e-05,1.0126286e-06
512,512,0.07242542,0.063716955,nan,0.0637772,nan,0.008707451,0.008680067,2.7383318e-05,1.0126286e-06,0.047423985,0.01,1.0,1.0,0.07252964,0.063562624,nan,0.06370727,nan,0.008966,0.008938803,2.7196887e-05,1.0127454e-06
513,513,0.07292364,0.06395517,nan,0.06390178,nan,0.008967453,0.00894055,2.690293e-05,1.0127454e-06,0.036966115,0.01,1.0,1.0,0.07222283,0.06392261,nan,0.063858,nan,0.008299209,0.008269569,2.9640103e-05,1.0129193e-06
514,514,0.07247687,0.06403722,nan,0.06399659,nan,0.008438638,0.008410271,2.836678e-05,1.0129193e-06,0.019499252,0.01,1.0,1.0,0.072423145,0.06427628,nan,0.064150795,nan,0.00814585,0.008116609,2.9240666e-05,1.0130402e-06
515,515,0.07237099,0.06416092,nan,0.06411162,nan,0.008209059,0.008181242,2.7817177e-05,1.0130402e-06,0.027103508,0.01,1.0,1.0,0.07241438,0.06392008,nan,0.0639893,nan,0.008493288,0.008465908,2.7380667e-05,1.0131771e-06
516,516,0.07274212,0.064210296,nan,0.064180695,nan,0.008530811,0.008504512,2.6299367e-05,1.0131771e-06,0.041085634,0.01,1.0,1.0,0.07264793,0.06382474,nan,0.06387411,nan,0.008822175,0.008793878,2.8296181e-05,1.0132879e-06
517,517,0.07174055,0.06301271,nan,0.063363105,nan,0.008726825,0.008700047,2.6778174e-05,1.0132879e-06,0.048475806,0.01,1.0,1.0,0.07233291,0.06349889,nan,0.063611455,nan,0.008833007,0.008804902,2.8104254e-05,1.0133332e-06
518,518,0.07223917,0.063429475,nan,0.06340957,nan,0.008808677,0.008781482,2.7194554e-05,1.0133332e-06,0.03832979,0.01,1.0,1.0,0.072271064,0.06377249,nan,0.06372418,nan,0.008497555,0.008466116,3.1438813e-05,1.0134121e-06
519,519,0.072355956,0.06391342,nan,0.06376226,nan,0.008441521,0.008411122,3.0399546e-05,1.0134121e-06,0.02896956,0.01,1.0,1.0,0.0721245,0.063602105,nan,0.06363873,nan,0.008521387,0.008491026,3.0361163e-05,1.0134254e-06
520,520,0.07206398,0.06351178,nan,0.06358693,nan,0.008551189,0.008523169,2.8019736e-05,1.0134254e-06,0.028225154,0.01,1.0,1.0,0.07230538,0.063597664,nan,0.06360999,nan,0.0087067,0.008677579,2.912098e-05,1.0135983e-06
521,521,0.072402194,0.06366377,nan,0.06364072,nan,0.0087374095,0.008710052,2.7357737e-05,1.0135983e-06,0.039034884,0.01,1.0,1.0,0.072289936,0.06362178,nan,0.06361824,nan,0.008667141,0.008637209,2.9931462e-05,1.0137204e-06
522,522,0.07277037,0.064060435,nan,0.06393452,nan,0.008708922,0.008680581,2.8340864e-05,1.0137204e-06,0.04061377,0.01,1.0,1.0,0.07218924,0.06356386,nan,0.06358018,nan,0.0086243665,0.008595632,2.8734328e-05,1.0138999e-06
523,523,0.07180878,0.06318997,nan,0.06341334,nan,0.008617799,0.008590607,2.7191665e-05,1.0138999e-06,0.036697518,0.01,1.0,1.0,0.072145626,0.06360552,nan,0.06359792,nan,0.008539099,0.008509239,2.9859815e-05,1.0140177e-06
524,524,0.07181729,0.063360535,nan,0.063376375,nan,0.008455736,0.008427149,2.8586717e-05,1.0140177e-06,0.027639551,0.01,1.0,1.0,0.07205025,0.063427314,nan,0.06347849,nan,0.0086219255,0.008592534,2.9391898e-05,1.0140827e-06
525,525,0.072060086,0.063369304,nan,0.06337143,nan,0.00868977,0.008661613,2.8156575e-05,1.0140827e-06,0.030856075,0.01,1.0,1.0,0.072327726,0.06374215,nan,0.06366306,nan,0.00858456,0.008555458,2.9101853e-05,1.014253e-06
526,526,0.07199592,0.063348345,nan,0.06335527,nan,0.00864656,0.008619006,2.7554317e-05,1.014253e-06,0.043418203,0.01,1.0,1.0,0.072435714,0.06366776,nan,0.06366635,nan,0.008766939,0.008737163,2.977629e-05,1.0142587e-06
527,527,0.072784424,0.063997164,nan,0.0638046,nan,0.008786245,0.008758342,2.7902908e-05,1.0142587e-06,0.066350386,0.01,1.0,1.0,0.07334353,0.064845406,nan,0.06449169,nan,0.008497114,0.008467368,2.9746034e-05,1.0144889e-06
528,528,0.07290512,0.064421356,nan,0.06423633,nan,0.008482751,0.008455121,2.7630695e-05,1.0144889e-06,0.094428495,0.01,1.0,1.0,0.07353737,0.0648593,nan,0.06474902,nan,0.008677055,0.008647062,2.9993565e-05,1.0143176e-06
529,529,0.07357327,0.064929515,nan,0.06472156,nan,0.008642743,0.008613812,2.8931983e-05,1.0143176e-06,0.11361849,0.01,1.0,1.0,0.07347284,0.0652437,nan,0.06509529,nan,0.008228132,0.008198047,3.0084662e-05,1.0145066e-06
530,530,0.07380548,0.06544091,nan,0.0652251,nan,0.008363561,0.008335201,2.83595e-05,1.0145066e-06,0.08443343,0.01,1.0,1.0,0.07274803,0.064143725,nan,0.064429194,nan,0.008603289,0.008574349,2.8939672e-05,1.0145059e-06
531,531,0.07232797,0.06372327,nan,0.064173825,nan,0.008603681,0.0085763605,2.731997e-05,1.0145059e-06,0.052419912,0.01,1.0,1.0,0.07330187,0.06458488,nan,0.06453817,nan,0.008715973,0.008686455,2.9517907e-05,1.0143845e-06
532,532,0.07335373,0.06462288,nan,0.064488165,nan,0.008729839,0.008701922,2.7916272e-05,1.0143845e-06,0.0755746,0.01,1.0,1.0,0.072397195,0.06391056,nan,0.06409884,nan,0.008485623,0.008455525,3.009769e-05,1.0147207e-06
533,533,0.07180698,0.06330538,nan,0.06366021,nan,0.008500591,0.008472777,2.78138e-05,1.0147207e-06,0.039171055,0.01,1.0,1.0,0.07295658,0.06435895,nan,0.06428092,nan,0.008596611,0.008566542,3.0069239e-05,1.0150192e-06
534,534,0.072665155,0.06406755,nan,0.063945346,nan,0.008596591,0.0085686995,2.7891003e-05,1.0150192e-06,0.05732399,0.01,1.0,1.0,0.07275984,0.063836835,nan,0.06397006,nan,0.008921992,0.008891694,3.0298212e-05,1.015106e-06
535,535,0.07252569,0.06361396,nan,0.06371337,nan,0.008910715,0.008881067,2.964765e-05,1.015106e-06,0.051076327,0.01,1.0,1.0,0.07214294,0.06326956,nan,0.063479714,nan,0.008872362,0.00884287,2.9492272e-05,1.0154557e-06
536,536,0.07236673,0.063461885,nan,0.06353733,nan,0.008903835,0.008875646,2.818882e-05,1.0154557e-06,0.024838096,0.01,1.0,1.0,0.072888345,0.064187706,nan,0.063975304,nan,0.008699627,0.008669008,3.061877e-05,1.0157795e-06
537,537,0.07252617,0.063811764,nan,0.063729435,nan,0.008713392,0.008684821,2.8569999e-05,1.0157795e-06,0.052470468,0.01,1.0,1.0,0.07205079,0.06340908,nan,0.06357895,nan,0.008640693,0.008610231,3.0461631e-05,1.0158024e-06
538,538,0.07170779,0.06305979,nan,0.06326068,nan,0.008646988,0.008618709,2.8279985e-05,1.0158024e-06,0.02006447,0.01,1.0,1.0,0.072467126,0.06361723,nan,0.06360575,nan,0.008848884,0.008818272,3.061272e-05,1.01588e-06
539,539,0.07204522,0.06320787,nan,0.06322371,nan,0.00883634,0.008807473,2.886721e-05,1.01588e-06,0.050757416,0.01,1.0,1.0,0.07231785,0.063729435,nan,0.06369233,nan,0.008587402,0.008553277,3.4125653e-05,1.0160855e-06
540,540,0.07204594,0.0633788,nan,0.063332275,nan,0.008666118,0.008633736,3.2382493e-05,1.0160855e-06,0.043257475,0.01,1.0,1.0,0.072328106,0.063535705,nan,0.063582696,nan,0.008791383,0.008758912,3.2471486e-05,1.0161391e-06
541,541,0.07184525,0.063065305,nan,0.0631454,nan,0.008778932,0.00874817,3.076165e-05,1.0161391e-06,0.04821913,0.01,1.0,1.0,0.072570086,0.06398767,nan,0.06386618,nan,0.0085814,0.008548946,3.2454005e-05,1.0160089e-06
542,542,0.07238597,0.06375186,nan,0.063569926,nan,0.008633095,0.0086033335,2.9761783e-05,1.0160089e-06,0.059508972,0.01,1.0,1.0,0.072404265,0.06329561,nan,0.06346678,nan,0.00910764,0.009076759,3.088089e-05,1.0162236e-06
543,543,0.071942255,0.06279198,nan,0.06302536,nan,0.009149265,0.009119974,2.9289991e-05,1.0162236e-06,0.05171404,0.01,1.0,1.0,0.07267956,0.06397623,nan,0.063823394,nan,0.008702315,0.008670027,3.2288233e-05,1.0164083e-06
544,544,0.07224063,0.06354434,nan,0.063388646,nan,0.008695276,0.008664919,3.0357214e-05,1.0164083e-06,0.055855826,0.01,1.0,1.0,0.07216938,0.063645355,nan,0.06369877,nan,0.008523011,0.0084916605,3.134981e-05,1.0165559e-06
545,545,0.071515046,0.06290517,nan,0.06305021,nan,0.008608866,0.008578438,3.042683e-05,1.0165559e-06,0.045892723,0.01,1.0,1.0,0.07206656,0.06349079,nan,0.063553184,nan,0.00857475,0.008541796,3.2954267e-05,1.0167255e-06
546,546,0.07261929,0.06402562,nan,0.063733,nan,0.008592661,0.008560075,3.258548e-05,1.0167255e-06,0.047118463,0.01,1.0,1.0,0.07210835,0.063272774,nan,0.0633569,nan,0.008834562,0.008801802,3.2759865e-05,1.0169969e-06
547,547,0.07197843,0.06309563,nan,0.06328684,nan,0.008881786,0.008849876,3.191035e-05,1.0169969e-06,0.04174104,0.01,1.0,1.0,0.07197696,0.063104995,nan,0.063180566,nan,0.008870945,0.008838292,3.2653043e-05,1.0171028e-06
548,548,0.07194836,0.063027635,nan,0.0631054,nan,0.008919698,0.008887839,3.185975e-05,1.0171028e-06,0.026836194,0.01,1.0,1.0,0.071840465,0.06311414,nan,0.06313407,nan,0.00872531,0.008692729,3.258049e-05,1.0172903e-06
549,549,0.07138656,0.06254882,nan,0.0627158,nan,0.008836713,0.008805764,3.0948777e-05,1.0172903e-06,0.03231381,0.01,1.0,1.0,0.07207527,0.06332341,nan,0.063266605,nan,0.00875084,0.008718847,3.19929e-05,1.0175373e-06
550,550,0.07162894,0.06293452,nan,0.0628689,nan,0.008693403,0.008663133,3.0269657e-05,1.0175373e-06,0.033665802,0.01,1.0,1.0,0.07176802,0.06312381,nan,0.06316665,nan,0.008643194,0.008611954,3.1240652e-05,1.0176605e-06
551,551,0.0724289,0.06362949,nan,0.06340131,nan,0.008798384,0.008768344,3.0040086e-05,1.0176605e-06,0.027892336,0.01,1.0,1.0,0.07195798,0.06293484,nan,0.06300438,nan,0.009022127,0.0089902505,3.1876032e-05,1.0177508e-06
552,552,0.072500326,0.063552916,nan,0.06350744,nan,0.008946389,0.008915479,3.0909945e-05,1.0177508e-06,0.025454907,0.01,1.0,1.0,0.0718751,0.06312621,nan,0.06308966,nan,0.0087478785,0.008715842,3.2036518e-05,1.0179779e-06
553,553,0.07215251,0.063422,nan,0.06344763,nan,0.008729484,0.008699762,2.972215e-05,1.0179779e-06,0.022479387,0.01,1.0,1.0,0.071641564,0.0631908,nan,0.063160464,nan,0.008449742,0.008419663,3.0078501e-05,1.0182395e-06
554,554,0.07152494,0.063042,nan,0.06316369,nan,0.008481922,0.008453368,2.8553799e-05,1.0182395e-06,0.025237009,0.01,1.0,1.0,0.07194534,0.063233495,nan,0.06321158,nan,0.008710828,0.008680904,2.9923302e-05,1.0184423e-06
555,555,0.07232909,0.06360565,nan,0.06347306,nan,0.008722417,0.008693462,2.8954373e-05,1.0184423e-06,0.031777132,0.01,1.0,1.0,0.07165201,0.06259805,nan,0.06278211,nan,0.009052941,0.009022747,3.0193698e-05,1.0186744e-06
556,556,0.07189297,0.06274455,nan,0.062963106,nan,0.009147399,0.009118875,2.8524979e-05,1.0186744e-06,0.038749035,0.01,1.0,1.0,0.07197703,0.06307471,nan,0.062986925,nan,0.008901299,0.008870534,3.0765594e-05,1.0188693e-06
557,557,0.07163941,0.062728755,nan,0.06279906,nan,0.008909636,0.008880859,2.8777393e-05,1.0188693e-06,0.05124252,0.01,1.0,1.0,0.072216414,0.06334009,nan,0.06323414,nan,0.008875304,0.0088454345,2.9869741e-05,1.0189979e-06
558,558,0.07241154,0.06347824,nan,0.06327449,nan,0.008932276,0.008903891,2.8385055e-05,1.0189979e-06,0.070573226,0.01,1.0,1.0,0.07286657,0.06427357,nan,0.063961744,nan,0.008591972,0.008561632,3.0340956e-05,1.019177e-06
559,559,0.072615944,0.06405217,nan,0.063818865,nan,0.008562748,0.008534139,2.860946e-05,1.019177e-06,0.098402865,0.01,1.0,1.0,0.07426976,0.06515541,nan,0.06479731,nan,0.009113327,0.009083031,3.0296125e-05,1.0194412e-06
560,560,0.07455138,0.06542148,nan,0.06494069,nan,0.009128882,0.009100218,2.8663319e-05,1.0194412e-06,0.122529425,0.01,1.0,1.0,0.073051274,0.06429347,nan,0.06444462,nan,0.008756784,0.008726703,3.0080739e-05,1.0193203e-06
561,561,0.07299227,0.06424563,nan,0.064454146,nan,0.008745625,0.008716942,2.8683253e-05,1.0193203e-06,0.11133153,0.01,1.0,1.0,0.07312215,0.06451974,nan,0.0644972,nan,0.008601392,0.008570288,3.1103442e-05,1.0196372e-06
562,562,0.073240176,0.06470394,nan,0.064629,nan,0.008535217,0.0085057365,2.9480287e-05,1.0196372e-06,0.0950215,0.01,1.0,1.0,0.07379682,0.06477984,nan,0.064695045,nan,0.009015961,0.008984984,3.0976673e-05,1.0198917e-06
563,563,0.07387224,0.06490065,nan,0.06481916,nan,0.008970564,0.008941284,2.9280016e-05,1.0198917e-06,0.102204375,0.01,1.0,1.0,0.07337292,0.064076096,nan,0.06426178,nan,0.009295808,0.009265336,3.047234e-05,1.0201633e-06
564,564,0.07352741,0.06422769,nan,0.06440513,nan,0.0092987,0.00926947,2.9229488e-05,1.0201633e-06,0.07807519,0.01,1.0,1.0,0.07300343,0.06356847,nan,0.06377646,nan,0.009433943,0.009403613,3.0329193e-05,1.0204667e-06
565,565,0.07300529,0.063519314,nan,0.06378506,nan,0.009484957,0.009455994,2.8963274e-05,1.0204667e-06,0.066576555,0.01,1.0,1.0,0.07315637,0.06420237,nan,0.0640746,nan,0.008952983,0.008922909,3.007314e-05,1.0206719e-06
