epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2
395,395,0.09375156,0.09057301,nan,0.09037777,nan,0.002771621,0.00214105,0.0006305711,0.00040691884,0.27797028,0.01,1.0,1.0,0.092313476,0.08952156,nan,0.08951968,nan,0.002385722,0.0023110325,7.468956e-05,0.0004061985
396,396,0.093534715,0.09100289,nan,0.09081535,nan,0.0021256292,0.0015049796,0.0006206497,0.0004061985,0.110842615,0.01,1.0,1.0,0.09276187,0.089494556,nan,0.089502096,nan,0.0028617487,0.002726137,0.00013561177,0.00040556668
397,397,0.09371202,0.09061604,nan,0.09067583,nan,0.00269041,0.0019902613,0.0007001487,0.00040556668,0.2343444,0.01,1.0,1.0,0.09184788,0.08956571,nan,0.08954663,nan,0.0018772848,0.0018349563,4.232845e-05,0.00040488588
398,398,0.09301925,0.090351135,nan,0.09044854,nan,0.0022632258,0.0017085746,0.0005546512,0.00040488588,0.2220581,0.01,1.0,1.0,0.090825334,0.089478046,nan,0.089498624,nan,0.0009432005,0.00085273455,9.046595e-05,0.00040408975
399,399,0.09348904,0.090873934,nan,0.09074631,nan,0.0022110217,0.0015606055,0.00065041624,0.00040408975,0.05879948,0.01,1.0,1.0,0.0921897,0.08947501,nan,0.0894821,nan,0.0023113391,0.0022070578,0.00010428135,0.00040334242
400,400,0.09362622,0.09043458,nan,0.0905281,nan,0.0027883002,0.002081835,0.0007064652,0.00040334242,0.14754431,0.01,1.0,1.0,0.091920614,0.08943764,nan,0.08945098,nan,0.0020803125,0.0020525493,2.776327e-05,0.0004026557
401,401,0.09287117,0.08991475,nan,0.09009875,nan,0.0025537633,0.0019289396,0.0006248238,0.0004026557,0.0902489,0.01,1.0,1.0,0.092569664,0.08946807,nan,0.08946294,nan,0.0026996585,0.0025221966,0.00017746187,0.00040193557
402,402,0.09331676,0.08990729,nan,0.089964725,nan,0.003007536,0.0022363262,0.00077120983,0.00040193557,0.35146955,0.01,1.0,1.0,0.09139669,0.089470625,nan,0.08946832,nan,0.0015249101,0.0012321852,0.0002927249,0.0004011553
403,403,0.09384331,0.090346865,nan,0.09023222,nan,0.0030952916,0.0022718809,0.00082341064,0.0004011553,0.25638404,0.01,1.0,1.0,0.09150764,0.08945405,nan,0.08945833,nan,0.001653227,0.0016103936,4.283338e-05,0.0004003699
404,404,0.093132995,0.08993136,nan,0.09002162,nan,0.0028012642,0.002156417,0.00064484717,0.0004003699,0.15883455,0.01,1.0,1.0,0.09253081,0.0894666,nan,0.08946412,nan,0.0026645688,0.0025209754,0.00014359337,0.00039964297
405,405,0.09377391,0.09026716,nan,0.090193495,nan,0.0031071107,0.0024049927,0.000702118,0.00039964297,0.34347638,0.01,1.0,1.0,0.09225723,0.089536265,nan,0.08951462,nan,0.0023219807,0.001998399,0.0003235817,0.00039898852
406,406,0.093380466,0.09022627,nan,0.090216435,nan,0.0027552075,0.0019325366,0.0008226709,0.00039898852,0.14790544,0.01,1.0,1.0,0.09287601,0.08942618,nan,0.089452714,nan,0.0030515085,0.0029941492,5.7359237e-05,0.000398315
407,407,0.09264606,0.08931901,nan,0.08958824,nan,0.002928734,0.002328302,0.00060043205,0.000398315,0.25562096,0.01,1.0,1.0,0.09241324,0.089435555,nan,0.0894407,nan,0.0025800993,0.002471659,0.00010844012,0.0003975831
408,408,0.093983665,0.09070697,nan,0.09037135,nan,0.0028791141,0.0022657618,0.0006133523,0.0003975831,0.40387595,0.01,1.0,1.0,0.09102346,0.08947535,nan,0.089464955,nan,0.0011512273,0.0009539647,0.0001972626,0.00039688812
409,409,0.094216935,0.09089044,nan,0.09073471,nan,0.0029296146,0.00217455,0.0007550647,0.00039688812,0.39996567,0.01,1.0,1.0,0.092187054,0.089475624,nan,0.08947242,nan,0.0023152488,0.0022099642,0.00010528473,0.00039618326
410,410,0.09371164,0.090757705,nan,0.090750806,nan,0.0025577445,0.0019472705,0.0006104741,0.00039618326,0.2845078,0.01,1.0,1.0,0.092576526,0.08947912,nan,0.08947711,nan,0.0027019265,0.0026647777,3.7148842e-05,0.0003954823
411,411,0.09277751,0.0900995,nan,0.09029489,nan,0.0022825277,0.0017268038,0.0005557238,0.0003954823,0.07949156,0.01,1.0,1.0,0.09233083,0.08944811,nan,0.08945681,nan,0.0024879808,0.002257727,0.0002302536,0.00039474218
412,412,0.09404424,0.090121366,nan,0.09017342,nan,0.0035281314,0.0027738959,0.0007542356,0.00039474218,0.6458353,0.01,1.0,1.0,0.09391477,0.08942827,nan,0.08943683,nan,0.0040925313,0.0040022344,9.0296744e-05,0.0003939722
413,413,0.09462819,0.09012291,nan,0.09013806,nan,0.0041113123,0.0035347058,0.00057660625,0.0003939722,1.0080478,0.01,1.0,1.0,0.09316594,0.08949024,nan,0.089474216,nan,0.0032824297,0.0031959547,8.647498e-05,0.00039326827
414,414,0.09318724,0.08940023,nan,0.08962158,nan,0.0033937404,0.0027700718,0.0006236686,0.00039326827,0.8058169,0.01,1.0,1.0,0.091711365,0.0894884,nan,0.08948415,nan,0.00183038,0.0015094429,0.00032093696,0.00039258273
415,415,0.09368785,0.0904185,nan,0.09017943,nan,0.0028767614,0.0019730981,0.0009036631,0.00039258273,0.13962424,0.01,1.0,1.0,0.09179622,0.08950345,nan,0.08949766,nan,0.0019008548,0.0017043279,0.00019652685,0.00039191707
416,416,0.094228536,0.09067095,nan,0.090523496,nan,0.0031656697,0.0024625026,0.0007031672,0.00039191707,0.5571525,0.01,1.0,1.0,0.092206836,0.089463465,nan,0.089473724,nan,0.0023521348,0.0023256636,2.6471233e-05,0.00039124113
417,417,0.09380793,0.090356916,nan,0.09040689,nan,0.003059776,0.0025256865,0.00053408946,0.00039124113,0.70624965,0.01,1.0,1.0,0.092068985,0.08945091,nan,0.08945776,nan,0.002227547,0.001947461,0.00028008595,0.0003905303
418,418,0.09315369,0.09013872,nan,0.09021917,nan,0.0026244423,0.0018026904,0.00082175183,0.0003905303,0.3189609,0.01,1.0,1.0,0.090997204,0.089439765,nan,0.08944516,nan,0.0011676135,0.0009153946,0.00025221895,0.00038983097
419,419,0.093035445,0.08978202,nan,0.08991317,nan,0.0028635908,0.0020706274,0.00079296343,0.00038983097,0.29661867,0.01,1.0,1.0,0.09230974,0.08938763,nan,0.08940489,nan,0.002532962,0.0025016228,3.133933e-05,0.00038915133
420,420,0.09367269,0.0906965,nan,0.0904615,nan,0.0025870462,0.0019927474,0.00059429876,0.00038915133,0.51972747,0.01,1.0,1.0,0.09205791,0.08946679,nan,0.08944822,nan,0.0022026529,0.0021389571,6.369567e-05,0.00038847342
421,421,0.09303326,0.09019856,nan,0.09027744,nan,0.002446227,0.0019383453,0.0005078817,0.00038847342,0.4705249,0.01,1.0,1.0,0.091874674,0.08947621,nan,0.089467816,nan,0.002010672,0.0019822482,2.842381e-05,0.00038778645
422,422,0.092904165,0.09020415,nan,0.090226136,nan,0.0023122267,0.0017974305,0.0005147961,0.00038778645,0.3845995,0.01,1.0,1.0,0.09136483,0.08947884,nan,0.089475535,nan,0.0014989175,0.0014742085,2.4708941e-05,0.00038707195
423,423,0.09311701,0.090577,nan,0.09047174,nan,0.0021529424,0.0015718326,0.0005811098,0.00038707195,0.21539733,0.01,1.0,1.0,0.09323684,0.08950667,nan,0.08949733,nan,0.0033438068,0.003313797,3.000976e-05,0.00038636438
424,424,0.0933585,0.08986906,nan,0.09004986,nan,0.0031030746,0.0025716661,0.0005314086,0.00038636438,0.205534,0.01,1.0,1.0,0.091578186,0.08942032,nan,0.08944342,nan,0.0017721974,0.0017024663,6.973109e-05,0.00038566973
425,425,0.09332138,0.09052708,nan,0.09038392,nan,0.002408633,0.0017430917,0.0006655413,0.00038566973,0.28469694,0.01,1.0,1.0,0.0927488,0.08946244,nan,0.08945673,nan,0.0029013564,0.0028005503,0.00010080607,0.00038500584
426,426,0.09315781,0.090356566,nan,0.09036477,nan,0.0024162359,0.0017697444,0.0006464915,0.00038500584,0.157457,0.01,1.0,1.0,0.09174359,0.08944805,nan,0.08945066,nan,0.0019112057,0.0018722711,3.8934646e-05,0.00038433142
427,427,0.09231483,0.089773126,nan,0.08995062,nan,0.0021573778,0.001656799,0.00050057884,0.00038433142,0.21489872,0.01,1.0,1.0,0.091994114,0.08940146,nan,0.08941622,nan,0.0022090212,0.0021012106,0.00010781055,0.00038363173
428,428,0.092905454,0.08993059,nan,0.0899366,nan,0.002591237,0.0019897216,0.00060151546,0.00038363173,0.35909367,0.01,1.0,1.0,0.09221702,0.08944022,nan,0.08943302,nan,0.002393902,0.0022782204,0.00011568172,0.000382901
429,429,0.093936205,0.0908228,nan,0.09055694,nan,0.0027305023,0.0021036936,0.0006268088,0.000382901,0.6670432,0.01,1.0,1.0,0.09243815,0.08940867,nan,0.089415975,nan,0.0026472718,0.002625207,2.206488e-05,0.00038219968
430,430,0.094063364,0.089723915,nan,0.08997382,nan,0.003957247,0.0034166162,0.00054063083,0.00038219968,0.9199586,0.01,1.0,1.0,0.0916541,0.089427195,nan,0.08942383,nan,0.0018453804,0.0016468402,0.00019854016,0.0003815202
431,431,0.09435861,0.09054044,nan,0.090370454,nan,0.0034366508,0.002758623,0.0006780277,0.0003815202,0.7812167,0.01,1.0,1.0,0.0921684,0.089436226,nan,0.08943251,nan,0.002351346,0.0022181673,0.00013317869,0.0003808289
432,432,0.092427805,0.08940468,nan,0.08969441,nan,0.0026422977,0.0020283514,0.00061394635,0.0003808289,0.2710426,0.01,1.0,1.0,0.09369743,0.08951256,nan,0.08948854,nan,0.0038047654,0.003734625,7.014056e-05,0.00038010685
433,433,0.09415658,0.09032366,nan,0.09013488,nan,0.003452818,0.0028652458,0.000587572,0.00038010685,0.5634348,0.01,1.0,1.0,0.09489898,0.0894861,nan,0.08948683,nan,0.0050334465,0.0048699933,0.00016345327,0.00037942728
434,434,0.095084116,0.08985753,nan,0.08994074,nan,0.0048471563,0.004173889,0.0006732676,0.00037942728,1.210746,0.01,1.0,1.0,0.0952447,0.08944738,nan,0.08945921,nan,0.005418521,0.005371032,4.7488957e-05,0.0003787925
435,435,0.096683234,0.090068415,nan,0.09003011,nan,0.0062360265,0.0057025217,0.0005335049,0.0003787925,1.5178825,0.01,1.0,1.0,0.09494949,0.0894437,nan,0.089448355,nan,0.005127663,0.0050767073,5.0955554e-05,0.00037813006
436,436,0.095004104,0.08957063,nan,0.08970847,nan,0.0050553423,0.0045150905,0.00054025196,0.00037813006,1.3171655,0.01,1.0,1.0,0.0920281,0.089464866,nan,0.08945991,nan,0.0021858157,0.0020144694,0.00017134626,0.00037741652
437,437,0.09322782,0.090423554,nan,0.09020903,nan,0.0024268492,0.0017644493,0.00066239986,0.00037741652,0.5740966,0.01,1.0,1.0,0.091736466,0.08946249,nan,0.089461714,nan,0.0018972488,0.0018000822,9.716667e-05,0.0003767346
438,438,0.09216589,0.08978236,nan,0.08991036,nan,0.0020067997,0.0014124155,0.0005943842,0.0003767346,0.34674445,0.01,1.0,1.0,0.09312957,0.089475036,nan,0.08947104,nan,0.0032784299,0.003253099,2.5330914e-05,0.0003761065
439,439,0.09423956,0.090194695,nan,0.09010939,nan,0.003668762,0.0030695607,0.00059920136,0.0003761065,0.8933381,0.01,1.0,1.0,0.092109114,0.08943299,nan,0.08944441,nan,0.0023005945,0.0022393072,6.1287305e-05,0.0003755205
440,440,0.093656525,0.08969447,nan,0.08981895,nan,0.003586533,0.003024198,0.0005623348,0.0003755205,0.9054201,0.01,1.0,1.0,0.092075184,0.08951447,nan,0.08949345,nan,0.0021858364,0.002156629,2.9207404e-05,0.00037487873
441,441,0.09266774,0.08979948,nan,0.08980532,nan,0.0024933927,0.0020157597,0.00047763286,0.00037487873,0.45327014,0.01,1.0,1.0,0.09148229,0.08950039,nan,0.08949831,nan,0.0016077261,0.0015754668,3.2259293e-05,0.00037417334
442,442,0.092683956,0.089973934,nan,0.08992335,nan,0.0023358443,0.0017776561,0.0005581882,0.00037417334,0.25876147,0.01,1.0,1.0,0.09306158,0.08944507,nan,0.08946104,nan,0.0032429832,0.003177829,6.515426e-05,0.0003735308
443,443,0.09338225,0.08972347,nan,0.08978343,nan,0.003285253,0.0027168696,0.0005683834,0.0003735308,0.84316874,0.01,1.0,1.0,0.09389309,0.08943228,nan,0.089440905,nan,0.0040878714,0.0040368293,5.1041963e-05,0.00037293744
444,444,0.09477105,0.090368666,nan,0.09019309,nan,0.004029442,0.0034805872,0.0005488551,0.00037293744,0.94575727,0.01,1.0,1.0,0.09161534,0.089500144,nan,0.089482374,nan,0.0017428622,0.001723195,1.9667254e-05,0.0003723334
445,445,0.09398284,0.09082452,nan,0.09063509,nan,0.0027859786,0.0022810725,0.0005049061,0.0003723334,0.57347804,0.01,1.0,1.0,0.09140973,0.08944901,nan,0.08945902,nan,0.0015890682,0.0015309034,5.8164846e-05,0.0003716469
446,446,0.092249595,0.089686625,nan,0.08997116,nan,0.0021913226,0.0016494187,0.00054190384,0.0003716469,0.20227905,0.01,1.0,1.0,0.09127564,0.08949625,nan,0.08948508,nan,0.0014084467,0.0013568604,5.1586267e-05,0.0003709405
447,447,0.092610344,0.09043628,nan,0.090296745,nan,0.0018031229,0.0012418219,0.0005613011,0.0003709405,0.063151866,0.01,1.0,1.0,0.091656044,0.08946518,nan,0.08947115,nan,0.0018205595,0.0017966364,2.3923158e-05,0.00037031024
448,448,0.09256135,0.09040301,nan,0.09037113,nan,0.0017880308,0.00120017,0.00058786076,0.00037031024,0.07706607,0.01,1.0,1.0,0.091315374,0.089492984,nan,0.089486435,nan,0.00145268,0.0013915085,6.11715e-05,0.00036971061
449,449,0.092151344,0.0898605,nan,0.09001369,nan,0.0019211294,0.0013387464,0.000582383,0.00036971061,0.1163751,0.01,1.0,1.0,0.09112852,0.0894554,nan,0.08946471,nan,0.0013040677,0.0012180738,8.599395e-05,0.0003690499
450,450,0.093221225,0.09095649,nan,0.09067365,nan,0.0018956899,0.0013424006,0.00055328937,0.0003690499,0.21059676,0.01,1.0,1.0,0.090962395,0.08943705,nan,0.08944535,nan,0.0011570149,0.0011388427,1.817219e-05,0.00036832725
451,451,0.09248568,0.089802146,nan,0.090063594,nan,0.002315207,0.0018220836,0.0004931234,0.00036832725,0.27467045,0.01,1.0,1.0,0.09137673,0.08949877,nan,0.08948275,nan,0.0015103214,0.0014643698,4.595152e-05,0.00036763152
452,452,0.09307651,0.09034116,nan,0.09025789,nan,0.0023677177,0.0018107801,0.00055693754,0.00036763152,0.14527664,0.01,1.0,1.0,0.0922536,0.089455254,nan,0.0894635,nan,0.0024313075,0.0023679633,6.3344225e-05,0.00036704075
453,453,0.092068985,0.08983516,nan,0.089961976,nan,0.0018667902,0.0013046212,0.00056216907,0.00036704075,0.11336682,0.01,1.0,1.0,0.09101202,0.089469545,nan,0.089467734,nan,0.0011760347,0.0011386711,3.736366e-05,0.00036644054
454,454,0.09292663,0.090421304,nan,0.090283506,nan,0.0021388829,0.0015876413,0.0005512416,0.00036644054,0.21049646,0.01,1.0,1.0,0.09117149,0.08946728,nan,0.08946741,nan,0.0013383994,0.0013119837,2.64157e-05,0.0003658067
455,455,0.09267278,0.08983512,nan,0.089969635,nan,0.0024718493,0.001907129,0.0005647204,0.0003658067,0.48235086,0.01,1.0,1.0,0.091534704,0.08946658,nan,0.08946683,nan,0.0017029798,0.0016668764,3.610339e-05,0.00036514836
456,456,0.09390044,0.09087265,nan,0.09060175,nan,0.002662641,0.0021402363,0.00052240456,0.00036514836,0.61422336,0.01,1.0,1.0,0.09200511,0.08945266,nan,0.089456916,nan,0.0021878723,0.0021155532,7.2319155e-05,0.00036458025
457,457,0.0936274,0.09071054,nan,0.0906779,nan,0.0025522807,0.0019899586,0.00056232203,0.00036458025,0.25713345,0.01,1.0,1.0,0.09230545,0.089418925,nan,0.089430325,nan,0.0025224602,0.0024775374,4.492277e-05,0.00036406622
458,458,0.09301323,0.08992044,nan,0.090147674,nan,0.0027287244,0.0022418874,0.00048683703,0.00036406622,0.5406866,0.01,1.0,1.0,0.0935342,0.08950634,nan,0.08948354,nan,0.0036643506,0.0036331075,3.1243024e-05,0.0003635089
459,459,0.09467563,0.0894264,nan,0.08964278,nan,0.0048857224,0.004342531,0.0005431915,0.0003635089,1.1285448,0.01,1.0,1.0,0.09418112,0.0894992,nan,0.0894945,nan,0.0043191006,0.0040528663,0.0002662343,0.00036281935
460,460,0.09503649,0.09000164,nan,0.08989398,nan,0.004672028,0.00397038,0.0007016482,0.00036281935,1.2079631,0.01,1.0,1.0,0.09282859,0.08950993,nan,0.0895053,nan,0.0029565094,0.0028611757,9.533359e-05,0.00036214956
461,461,0.09435159,0.08987581,nan,0.08988126,nan,0.0041136257,0.003558168,0.00055545795,0.00036214956,0.9369327,0.01,1.0,1.0,0.090887696,0.08947825,nan,0.08948636,nan,0.0010479161,0.0009769858,7.093032e-05,0.00036152892
462,462,0.09294635,0.0906563,nan,0.09042379,nan,0.0019285129,0.0013524896,0.0005760234,0.00036152892,0.42871505,0.01,1.0,1.0,0.09302803,0.089474596,nan,0.08947813,nan,0.0031925142,0.0028235277,0.00036898648,0.00036091745
463,463,0.094393164,0.08991715,nan,0.090069145,nan,0.0041150907,0.0033030403,0.00081205054,0.00036091745,0.33939743,0.01,1.0,1.0,0.09138377,0.089410216,nan,0.089430586,nan,0.0016133137,0.0014198051,0.00019350862,0.00036024328
464,464,0.09368991,0.0904703,nan,0.09034995,nan,0.0028593722,0.0022073719,0.00065200037,0.00036024328,0.6788001,0.01,1.0,1.0,0.09271741,0.08951218,nan,0.0894877,nan,0.0028456296,0.0027960783,4.9551156e-05,0.0003595997
465,465,0.09611609,0.09052616,nan,0.0904733,nan,0.0052303206,0.004664585,0.0005657356,0.0003595997,0.9984457,0.01,1.0,1.0,0.09292148,0.08948737,nan,0.08948746,nan,0.0030750628,0.002780273,0.0002947896,0.00035905148
466,466,0.09469893,0.09008359,nan,0.090200506,nan,0.004256284,0.0034790146,0.000777269,0.00035905148,1.1205356,0.01,1.0,1.0,0.09434551,0.089494,nan,0.08949204,nan,0.004492993,0.0042806626,0.00021233033,0.0003585239
467,467,0.09504141,0.089523315,nan,0.08972647,nan,0.0051595718,0.0044790516,0.0006805203,0.0003585239,1.0235204,0.01,1.0,1.0,0.09098727,0.08941709,nan,0.08943958,nan,0.0012122501,0.0011880754,2.4174677e-05,0.00035793334
468,468,0.09301932,0.09026538,nan,0.09010371,nan,0.0023960064,0.0018846507,0.00051135576,0.00035793334,0.6083168,0.01,1.0,1.0,0.09060118,0.08955703,nan,0.089521796,nan,0.0006868763,0.00050809287,0.00017878342,0.00035727883
469,469,0.09264063,0.08990289,nan,0.08996314,nan,0.0023804577,0.0016867417,0.0006937159,0.00035727883,0.2992048,0.01,1.0,1.0,0.09087588,0.08943609,nan,0.0894618,nan,0.0010831195,0.0008107827,0.00027233685,0.0003566691
470,470,0.09337834,0.09064953,nan,0.09044361,nan,0.0023721484,0.0015594902,0.0008126582,0.0003566691,0.1259266,0.01,1.0,1.0,0.090918705,0.089418076,nan,0.0894312,nan,0.0011445123,0.0010887987,5.571357e-05,0.00035611188
471,471,0.09240842,0.090388834,nan,0.09040527,nan,0.0016634671,0.0011373372,0.00052613,0.00035611188,0.10460208,0.01,1.0,1.0,0.09110034,0.089470625,nan,0.08945879,nan,0.0012741777,0.0011734489,0.00010072887,0.00035554144
472,472,0.092821285,0.09030937,nan,0.09033814,nan,0.0021563757,0.001634873,0.0005215027,0.00035554144,0.20402701,0.01,1.0,1.0,0.09089253,0.08947337,nan,0.08946899,nan,0.0010642571,0.00092983246,0.00013442463,0.00035491132
473,473,0.09298707,0.09067112,nan,0.090571225,nan,0.0019610366,0.0013257683,0.0006352684,0.00035491132,0.3728878,0.01,1.0,1.0,0.09092285,0.089449495,nan,0.089455344,nan,0.001119035,0.0010104391,0.000108595785,0.0003543193
474,474,0.093000084,0.09003673,nan,0.09019708,nan,0.0026090406,0.0019740989,0.00063494174,0.0003543193,0.403939,0.01,1.0,1.0,0.0912857,0.08951074,nan,0.089494124,nan,0.0014212253,0.0013955629,2.5662415e-05,0.00035373375
475,475,0.09261936,0.090438545,nan,0.0903661,nan,0.0018270866,0.0013432149,0.00048387173,0.00035373375,0.24928743,0.01,1.0,1.0,0.09141553,0.08943284,nan,0.08945122,nan,0.0016294847,0.0015961818,3.3302953e-05,0.00035320024
476,476,0.0920993,0.089471094,nan,0.0897396,nan,0.0022750075,0.0017750826,0.000499925,0.00035320024,0.12914543,0.01,1.0,1.0,0.090867944,0.08946058,nan,0.08945777,nan,0.0010547496,0.00094379997,0.00011094963,0.00035261558
477,477,0.09353187,0.091180764,nan,0.090748414,nan,0.0019984911,0.0014111864,0.0005873046,0.00035261558,0.39928922,0.01,1.0,1.0,0.09151571,0.08942663,nan,0.08943597,nan,0.0017370759,0.00167722,5.985584e-05,0.00035200824
478,478,0.09431882,0.09119988,nan,0.09106444,nan,0.0027669305,0.0022054946,0.000561436,0.00035200824,0.6287214,0.01,1.0,1.0,0.09090578,0.08948231,nan,0.089468405,nan,0.0010720782,0.001043453,2.8625234e-05,0.00035139325
479,479,0.09211625,0.09051726,nan,0.09068141,nan,0.0012476018,0.0007711624,0.0004764394,0.00035139325,0.22159243,0.01,1.0,1.0,0.09169537,0.089468285,nan,0.08946832,nan,0.001876346,0.0018030305,7.331551e-05,0.00035073623
480,480,0.092452124,0.09004687,nan,0.09023723,nan,0.0020545176,0.001515807,0.0005387107,0.00035073623,0.6048184,0.01,1.0,1.0,0.09238781,0.08945936,nan,0.08946205,nan,0.0025783672,0.0025377278,4.0639483e-05,0.0003500798
481,481,0.09465759,0.09019866,nan,0.09021023,nan,0.0041088504,0.003587666,0.0005211844,0.0003500798,1.2170093,0.01,1.0,1.0,0.09257608,0.0894404,nan,0.089446895,nan,0.0027861611,0.0027657514,2.0409792e-05,0.00034951943
482,482,0.0952016,0.091306135,nan,0.09097736,nan,0.0035459416,0.0030823168,0.0004636248,0.00034951943,1.0887023,0.01,1.0,1.0,0.09072428,0.08952639,nan,0.08950254,nan,0.00084890117,0.0008289748,1.9926347e-05,0.0003489817
483,483,0.0924738,0.09020751,nan,0.09043846,nan,0.0019173007,0.001428718,0.0004885828,0.0003489817,0.34179553,0.01,1.0,1.0,0.09185063,0.08945025,nan,0.08946594,nan,0.002052038,0.0020257663,2.6271682e-05,0.0003483444
484,484,0.0922556,0.0902251,nan,0.09028911,nan,0.0016821551,0.0011926972,0.00048945786,0.0003483444,0.4761203,0.01,1.0,1.0,0.09250243,0.08944753,nan,0.08945305,nan,0.0027071924,0.0026046324,0.00010256001,0.00034771356
485,485,0.09300986,0.08975287,nan,0.08991374,nan,0.002909279,0.0023237907,0.0005854883,0.00034771356,0.8682411,0.01,1.0,1.0,0.091131724,0.08944976,nan,0.08945075,nan,0.0013348585,0.0012744585,6.0399965e-05,0.00034710282
486,486,0.09243123,0.08958852,nan,0.08968609,nan,0.0024956055,0.0019477156,0.0005478898,0.00034710282,0.6484734,0.01,1.0,1.0,0.090223424,0.089429654,nan,0.08943598,nan,0.000447205,0.00039624667,5.095833e-05,0.00034656562
487,487,0.09198595,0.090002306,nan,0.08990744,nan,0.0016370777,0.0011418503,0.00049522734,0.00034656562,0.018382866,0.01,1.0,1.0,0.09105049,0.089444675,nan,0.08944207,nan,0.0012598076,0.0010449797,0.00021482795,0.0003460039
488,488,0.09330001,0.09002644,nan,0.089990735,nan,0.0029275662,0.0022182288,0.0007093374,0.0003460039,0.61596185,0.01,1.0,1.0,0.09156717,0.08949052,nan,0.08947598,nan,0.0017312645,0.001504508,0.00022675653,0.00034539084
489,489,0.093311034,0.09064534,nan,0.09044896,nan,0.0023202943,0.0016158577,0.00070443645,0.00034539084,0.671004,0.01,1.0,1.0,0.09099347,0.08943924,nan,0.08945026,nan,0.0012094339,0.0011833417,2.6092124e-05,0.0003447991
490,490,0.09285112,0.09077678,nan,0.09067843,nan,0.0017295377,0.0012409487,0.0004885891,0.0003447991,0.20034419,0.01,1.0,1.0,0.09084217,0.08950195,nan,0.08948644,nan,0.0009960172,0.00093980867,5.6208628e-05,0.00034421284
491,491,0.09297992,0.09095046,nan,0.09086885,nan,0.0016852517,0.0011763468,0.00050890486,0.00034421284,0.28743088,0.01,1.0,1.0,0.09130442,0.08952093,nan,0.08951058,nan,0.0014398774,0.0013961738,4.370355e-05,0.00034361592
492,492,0.09295563,0.090803094,nan,0.09082282,nan,0.0018089183,0.001325116,0.0004838023,0.00034361592,0.44045854,0.01,1.0,1.0,0.09192197,0.089446224,nan,0.08946553,nan,0.002132727,0.002114528,1.8199018e-05,0.0003430161
493,493,0.09274736,0.09045969,nan,0.09056863,nan,0.0019446565,0.0014451697,0.00049948687,0.0003430161,0.39012727,0.01,1.0,1.0,0.090539806,0.089402094,nan,0.08942112,nan,0.00079536263,0.0007594763,3.588634e-05,0.0003423473
494,494,0.09215333,0.09016332,nan,0.090284914,nan,0.0016476669,0.0012045112,0.00044315573,0.0003423473,0.28417477,0.01,1.0,1.0,0.09083147,0.089452915,nan,0.08944338,nan,0.0010368609,0.0010151876,2.1673324e-05,0.00034169783
495,495,0.0908079,0.089093916,nan,0.089451216,nan,0.0013722836,0.0008686896,0.000503594,0.00034169783,0.20786163,0.01,1.0,1.0,0.09057032,0.089508064,nan,0.089488655,nan,0.0007211921,0.00069561467,2.5577438e-05,0.0003410652
496,496,0.09233795,0.09054776,nan,0.0902188,nan,0.0014491195,0.00094614987,0.00050296966,0.0003410652,0.15978153,0.01,1.0,1.0,0.09088336,0.08944368,nan,0.08945718,nan,0.0010991372,0.0009941085,0.00010502877,0.00034053836
497,497,0.09286631,0.09040132,nan,0.09034657,nan,0.002124454,0.0016257023,0.0004987517,0.00034053836,0.19340158,0.01,1.0,1.0,0.09122971,0.089478225,nan,0.08947191,nan,0.0014114885,0.0013860902,2.539838e-05,0.0003399942
498,498,0.09178246,0.09015659,nan,0.09021358,nan,0.0012858748,0.00077312294,0.00051275175,0.0003399942,0.027735608,0.01,1.0,1.0,0.09173215,0.08944055,nan,0.08944996,nan,0.0019521734,0.0018830195,6.915391e-05,0.0003394316
499,499,0.092571035,0.09065395,nan,0.09052184,nan,0.0015776553,0.0010527805,0.0005248748,0.0003394316,0.20744978,0.01,1.0,1.0,0.09087495,0.089393556,nan,0.08941048,nan,0.0011424625,0.0010814555,6.1006966e-05,0.00033892473
500,500,0.09258547,0.09043562,nan,0.090461485,nan,0.0018109197,0.0013103572,0.00050056254,0.00033892473,0.29417807,0.01,1.0,1.0,0.09101056,0.08938092,nan,0.089389786,nan,0.0012912389,0.0012741652,1.7073662e-05,0.000338405
501,501,0.09217932,0.09066849,nan,0.09060639,nan,0.0011724243,0.0007298215,0.0004426028,0.000338405,0.1634142,0.01,1.0,1.0,0.09048493,0.08944825,nan,0.08943071,nan,0.0006988473,0.0006656297,3.3217606e-05,0.00033783502
502,502,0.09191902,0.0902159,nan,0.090333045,nan,0.0013652861,0.0008887412,0.0004765449,0.00033783502,0.056287922,0.01,1.0,1.0,0.09066211,0.08939408,nan,0.08940507,nan,0.00093088334,0.0008542983,7.658505e-05,0.000337148
503,503,0.09293042,0.09125825,nan,0.090980686,nan,0.0013350218,0.0007925082,0.0005425136,0.000337148,0.05224729,0.01,1.0,1.0,0.090111464,0.08943043,nan,0.08942282,nan,0.00034454695,0.0003217814,2.2765535e-05,0.0003364901
